grupo_cliente,encoder_escolaridade,encoder_estado_civil,encoder_nascimento,encoder_renda,nascimento,renda,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4,1,0,3,6,1970-1980,36000-41000,1019,10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0
1,0,1,3,4,1970-1980,26000-31000,1020,3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1
4,0,1,3,6,1970-1980,36000-41000,1021,1998,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0
4,2,0,3,6,1970-1980,36000-41000,1022,10795,1973,PhD,Married,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2,0,2,1,4,1950-1960,26000-31000,1023,7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0
1,0,2,2,2,1960-1970,16000-21000,1024,3536,1960,Graduation,Together,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0
3,2,0,3,13,1970-1980,66000-71000,1027,3463,1975,PhD,Married,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0
0,1,1,3,8,1970-1980,46000-51000,1028,2804,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1
0,0,1,4,11,1980-1990,6000-11000,1031,451,1989,Graduation,Single,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0
3,2,0,3,14,1970-1980,71000-76000,1032,1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0
0,1,1,2,10,1960-1970,56000-61000,1033,8920,1967,Master,Single,59235.0,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0
4,0,2,4,5,1980-1990,31000-36000,1034,6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0
3,1,2,2,14,1960-1970,71000-76000,1035,3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0
4,1,2,4,7,1980-1990,41000-46000,1038,10212,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0
1,0,1,2,4,1960-1970,26000-31000,1040,5636,1963,Graduation,Single,30983.0,0,0,2012-11-09,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1
2,1,0,2,6,1960-1970,36000-41000,1045,7791,1967,Master,Married,37054.0,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0
4,0,0,4,6,1980-1990,36000-41000,1048,5424,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1,0,0,4,3,1980-1990,21000-26000,1050,9530,1988,Graduation,Married,24645.0,1,0,2012-11-01,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
4,0,0,4,7,1980-1990,41000-46000,1051,10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0
0,0,1,1,8,1950-1960,46000-51000,1052,1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,3,11,0
3,1,1,2,12,1960-1970,61000-66000,1053,7476,1964,Master,Single,63972.0,0,1,2012-12-02,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,3,11,0
0,2,0,1,9,1950-1960,51000-56000,1054,10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1
3,2,1,0,16,1940-1950,81000-86000,1055,4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1
2,0,0,1,6,1950-1960,36000-41000,1056,9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0
1,1,0,4,4,1980-1990,26000-31000,1057,8135,1986,Master,Married,27161.0,1,0,2013-10-28,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0
4,0,0,3,7,1970-1980,41000-46000,1058,8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1
2,2,2,2,6,1960-1970,36000-41000,1059,4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,3,11,0
4,0,0,5,5,1990-2000,31000-36000,1061,8175,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0
0,1,1,3,10,1970-1980,56000-61000,1062,6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0
2,1,2,2,7,1960-1970,41000-46000,1064,5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0
2,1,2,1,6,1950-1960,36000-41000,1067,4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1
3,0,0,2,12,1960-1970,61000-66000,1068,2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0
2,2,2,2,5,1960-1970,31000-36000,1069,4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0
2,1,2,2,7,1960-1970,41000-46000,1071,2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0
0,2,1,2,9,1960-1970,51000-56000,1072,1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0
0,2,1,3,8,1970-1980,46000-51000,1073,1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1
1,1,2,2,2,1960-1970,16000-21000,1074,24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0
4,0,1,4,6,1980-1990,36000-41000,1075,3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0
4,2,0,3,6,1970-1980,36000-41000,1076,7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0
0,1,0,2,9,1960-1970,51000-56000,1077,5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0
2,0,2,2,7,1960-1970,41000-46000,1079,800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0
1,0,0,2,4,1960-1970,26000-31000,1080,11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0
0,2,0,2,9,1960-1970,51000-56000,1081,5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0
0,1,0,3,10,1970-1980,56000-61000,1083,4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0
3,2,0,2,12,1960-1970,61000-66000,1084,9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0
4,0,1,3,5,1970-1980,31000-36000,1086,1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0
4,0,0,3,5,1970-1980,31000-36000,1087,6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1
1,0,2,4,4,1980-1990,26000-31000,1088,5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0
0,0,1,4,10,1980-1990,56000-61000,1089,940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0
3,0,0,2,13,1960-1970,66000-71000,1090,3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
0,2,2,2,9,1960-1970,51000-56000,1091,8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0
1,0,0,3,2,1970-1980,16000-21000,1092,9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0
0,0,2,2,9,1960-1970,51000-56000,1093,7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0
0,2,0,1,9,1950-1960,51000-56000,1094,7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0
1,0,2,4,2,1980-1990,16000-21000,1095,9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1
2,2,2,2,7,1960-1970,41000-46000,1097,3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0
0,2,0,1,9,1950-1960,51000-56000,1098,3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0
1,0,2,3,3,1970-1980,21000-26000,1099,10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
0,2,0,1,10,1950-1960,56000-61000,1101,3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0
3,0,0,0,13,1940-1950,66000-71000,1103,10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0
2,0,0,2,7,1960-1970,41000-46000,1104,10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0
1,1,2,3,4,1970-1980,26000-31000,1105,2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2,1,2,2,5,1960-1970,31000-36000,1106,6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0
0,1,0,3,10,1970-1980,56000-61000,1109,5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0
0,0,1,4,10,1980-1990,56000-61000,1110,7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0
1,0,0,4,3,1980-1990,21000-26000,1112,8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0
4,1,1,3,5,1970-1980,31000-36000,1115,1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0
2,1,2,1,6,1950-1960,36000-41000,1116,2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0
3,2,0,1,12,1950-1960,61000-66000,1117,2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0
2,0,1,2,7,1960-1970,41000-46000,1120,2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0
4,2,1,4,5,1980-1990,31000-36000,1121,8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0
2,2,0,1,6,1950-1960,36000-41000,1124,7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0
3,2,0,2,15,1960-1970,76000-81000,1125,4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1
4,2,1,4,6,1980-1990,36000-41000,1126,8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1
1,0,0,3,4,1970-1980,26000-31000,1129,1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0
0,2,0,3,8,1970-1980,46000-51000,1131,4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0
4,0,0,4,5,1980-1990,31000-36000,1132,8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0
4,0,2,3,6,1970-1980,36000-41000,1133,5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0
1,2,0,1,3,1950-1960,21000-26000,1134,2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0
1,2,0,4,3,1980-1990,21000-26000,1135,7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0
0,0,0,1,8,1950-1960,46000-51000,1136,10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0
2,0,0,2,7,1960-1970,41000-46000,1137,7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0
0,0,2,2,10,1960-1970,56000-61000,1138,2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1
0,0,1,3,10,1970-1980,56000-61000,1139,9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0
0,0,1,1,8,1950-1960,46000-51000,1140,7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0
1,2,0,4,2,1980-1990,16000-21000,1142,10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1,0,0,5,2,1990-2000,16000-21000,1144,2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0
3,2,0,4,17,1980-1990,86000-91000,1146,10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0
2,1,0,1,6,1950-1960,36000-41000,1148,3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0
1,0,1,4,2,1980-1990,16000-21000,1149,5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0
0,2,2,3,9,1970-1980,51000-56000,1150,1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0
4,2,0,4,6,1980-1990,36000-41000,1152,8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0
0,1,2,1,10,1950-1960,56000-61000,1153,1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0
0,0,2,2,9,1960-1970,51000-56000,1154,1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0
0,2,0,3,9,1970-1980,51000-56000,1155,8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0
4,0,2,3,7,1970-1980,41000-46000,1156,2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0
0,0,1,1,10,1950-1960,56000-61000,1158,10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0
1,0,0,3,3,1970-1980,21000-26000,1159,7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0
4,0,2,3,7,1970-1980,41000-46000,1160,10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0
0,2,0,3,9,1970-1980,51000-56000,1161,3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1
1,0,0,3,2,1970-1980,16000-21000,1162,6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0
4,2,1,4,6,1980-1990,36000-41000,1163,1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1
1,1,1,3,2,1970-1980,16000-21000,1164,2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1
2,0,2,1,7,1950-1960,41000-46000,1165,10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1
3,1,2,2,14,1960-1970,71000-76000,1167,1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0
0,2,2,2,8,1960-1970,46000-51000,1168,8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1,0,0,1,2,1950-1960,16000-21000,1169,10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
3,0,1,2,15,1960-1970,76000-81000,1171,7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0
3,0,0,2,15,1960-1970,76000-81000,1172,5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0
0,0,0,1,9,1950-1960,51000-56000,1173,10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0
4,2,0,3,7,1970-1980,41000-46000,1174,1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0
0,0,2,2,9,1960-1970,51000-56000,1175,48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0
4,0,2,4,6,1980-1990,36000-41000,1176,7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0
2,2,1,0,7,1940-1950,41000-46000,1177,263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1
3,2,2,2,12,1960-1970,61000-66000,1180,3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1
4,0,0,3,7,1970-1980,41000-46000,1181,7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0
2,0,0,2,7,1960-1970,41000-46000,1186,3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0
4,1,1,3,6,1970-1980,36000-41000,1187,3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1
2,2,0,1,6,1950-1960,36000-41000,1188,5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0
0,0,2,3,10,1970-1980,56000-61000,1190,6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0
3,0,0,3,14,1970-1980,71000-76000,1191,2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0
3,0,0,1,13,1950-1960,66000-71000,1193,9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0
4,2,1,4,6,1980-1990,36000-41000,1194,10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0
0,1,0,3,8,1970-1980,46000-51000,1196,5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0
0,2,0,0,9,1940-1950,51000-56000,1198,7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0
3,0,1,4,13,1980-1990,66000-71000,1199,8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0
2,0,0,2,7,1960-1970,41000-46000,1200,2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
2,0,2,1,7,1950-1960,41000-46000,1201,8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1
1,0,1,4,4,1980-1990,26000-31000,1202,7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0
1,2,0,3,4,1970-1980,26000-31000,1203,164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0
4,2,2,3,6,1970-1980,36000-41000,1204,10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0
4,2,1,3,7,1970-1980,41000-46000,1206,5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0
3,0,2,1,14,1950-1960,71000-76000,1207,10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0
4,0,2,3,5,1970-1980,31000-36000,1208,7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1
0,0,1,2,8,1960-1970,46000-51000,1209,9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0
0,0,0,3,8,1970-1980,46000-51000,1210,2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0
4,0,2,4,6,1980-1990,36000-41000,1211,8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0
2,0,2,1,5,1950-1960,31000-36000,1212,1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0
0,2,1,2,8,1960-1970,46000-51000,1213,9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0
4,0,1,3,6,1970-1980,36000-41000,1214,1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0
2,0,2,1,5,1950-1960,31000-36000,1215,9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0
1,1,0,2,4,1960-1970,26000-31000,1216,10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0
